customer_id,customer_name,email,phone,address,country,country_id,type,opening_balance
CUID_0297,Cong nghe Solutions Yen,congnghesolutionsyen86@gmail.com,+84358874367,"181 Nguyen Hue, Phuong Ben Nghe, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0298,Duong Minh Thao,duongminhthao@outlook.com,+84877537418,"22 Pham Ngoc Thach, Phuong 14, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0299,Cong ty TNHH Media Khanh,congtytnhhmediakhanh@outlook.com,+84732063777,"612 Nguyen Hue, Phuong 15, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0300,Shop Global Tech,shopglobaltech69@proton.me,+84945637206,"68 Pasteur, Phuong 8, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0301,Cong ty Co phan Media Global,congtycophanmediaglobal@outlook.com,+84581112604,"293 Dinh Tien Hoang, Phuong 11, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0302,Ngo Anh Nam,ngoanhnam832@gmail.com,+84710923615,"451 Nguyen Hue, Phuong Ben Nghe, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0303,Cong ty Co phan Tech VN,congtycophantechvn@gmail.com,+84770460031,"347 Dinh Tien Hoang, Phuong Ben Nghe, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0304,Cong nghe Pro Phuc,congngheprophuc@outlook.com,+84950984593,"708 Pham Ngoc Thach, Phuong 13, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0305,Cong ty Co phan Digital Hung,congtycophandigitalhung@gmail.com,+84761031686,"377 Nguyen Thi Minh Khai, Phuong 5, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0306,Pham Thanh Khanh,phamthanhkhanh811@outlook.com,+84564989033,"748 Nguyen Van Cu, Phuong 13, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0307,Thuong mai Pro Asia,thuongmaiproasia@proton.me,+84901649071,"186 Nguyen Van Cu, Phuong 10, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0308,Bui Bao Dung,buibaodung@gmail.com,+84528489639,"599 Vo Van Tan, Phuong 7, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0309,Cong ty TNHH Asia Inno,congtytnhhasiainno280@hotmail.com,+84371312517,"657 Pasteur, Phuong 13, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0310,Nguyen Lan Chi,nguyenlanchi@proton.me,+84748762654,"970 Tran Hung Dao, Phuong Ben Nghe, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0311,Dich vu Media Giang,dichvumediagiang@hotmail.com,+84521503752,"798 Nguyen Hue, Phuong 10, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0312,Cong nghe Pro Inno,congngheproinno@yahoo.com,+84903226841,"63 Vo Van Tan, Phuong 7, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0313,Tran Thanh Thao,tranthanhthao@zoho.com,+84816373078,"394 Nguyen Hue, Phuong 5, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0314,Phan Lan Thao,phanlanthao139@yahoo.com,+84876921601,"882 Nguyen Thi Minh Khai, Phuong 14, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0315,Ly Minh Ha,lyminhha@zoho.com,+84308495827,"763 Nguyen Hue, Phuong 8, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0316,Ly Minh Yen,lyminhyen@gmail.com,+84904705478,"473 Nguyen Thi Minh Khai, Phuong 8, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0317,Ho Thanh Giang,hothanhgiang663@hotmail.com,+84906145594,"151 Dinh Tien Hoang, Phuong 7, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0318,Cong ty TNHH Star VN,congtytnhhstarvn@outlook.com,+84752766526,"645 Cach Mang Thang Tam, Phuong 1, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0319,Cong ty TNHH Media Minh,congtytnhhmediaminh@hotmail.com,+84931507292,"126 Nguyen Thi Minh Khai, Phuong Ben Nghe, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0320,Shop Digital Chi,shopdigitalchi@zoho.com,+84703458458,"931 Pham Ngoc Thach, Phuong 14, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0321,Cong ty Co phan Group Thao,congtycophangroupthao919@gmail.com,+84329126485,"652 Nguyen Van Cu, Phuong 10, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0322,Le Anh Thao,leanhthao@proton.me,+84710885356,"815 Cach Mang Thang Tam, Phuong 14, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0323,Dang Huu Yen,danghuuyen@yahoo.com,+84712497034,"180 Pasteur, Phuong 7, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0324,Doanh nghiep Solutions An,doanhnghiepsolutionsan324@gmail.com,+84512150333,"562 Tran Hung Dao, Phuong 15, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0325,Ly Minh Thao,lyminhthao993@hotmail.com,+84593742995,"160 Pasteur, Phuong 14, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0326,Cong ty TNHH Solutions Pro,congtytnhhsolutionspro632@hotmail.com,+84340065292,"33 Le Loi, Phuong 15, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0327,Thuong mai Smart Net,thuongmaismartnet619@outlook.com,+84599318332,"369 Pham Ngoc Thach, Phuong 14, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0328,Cong nghe Inno Oanh,congngheinnooanh825@outlook.com,+84874851395,"353 Le Loi, Phuong Ben Nghe, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0329,Ly Minh Xuan,lyminhxuan@outlook.com,+84318248354,"767 Nguyen Thi Minh Khai, Phuong 8, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0330,Hoang Uyen,hoanguyen@gmail.com,+84744621290,"773 Cach Mang Thang Tam, Phuong Ben Nghe, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0331,Cong nghe Inno Pro,congngheinnopro@hotmail.com,+84502514630,"379 Dinh Tien Hoang, Phuong 11, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0332,Ly Thanh Ha,lythanhha@gmail.com,+84358863660,"603 Cach Mang Thang Tam, Phuong 7, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0333,Ngo Quoc Ha,ngoquocha515@gmail.com,+84387569877,"831 Le Loi, Phuong 13, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0334,Le Uyen,leuyen371@hotmail.com,+84388573708,"237 Tran Hung Dao, Phuong 7, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0335,Tran Thi Dung,tranthidung495@gmail.com,+84801750120,"693 Nguyen Van Cu, Phuong 5, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0336,Ly Ngoc Oanh,lyngocoanh866@gmail.com,+84793157250,"602 Nguyen Van Cu, Phuong 15, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0337,Doanh nghiep Elite Tech,doanhnghiepelitetech219@proton.me,+84584616189,"444 Nguyen Hue, Phuong 15, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0338,Shop Media Thao,shopmediathao@gmail.com,+84877503126,"329 Nguyen Thi Minh Khai, Phuong 8, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0339,Giai phap Group VN,giaiphapgroupvn@outlook.com,+84719414601,"420 Pasteur, Phuong 5, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0340,Shop Group Nam,shopgroupnam434@gmail.com,+84827527644,"627 Dinh Tien Hoang, Phuong 14, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0341,Cong ty Co phan Media Binh,congtycophanmediabinh@outlook.com,+84307840163,"320 Pasteur, Phuong Ben Nghe, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0342,Thuong mai Net Van,thuongmainetvan677@outlook.com,+84842385904,"946 Le Loi, Phuong 13, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0343,Vu Minh Xuan,vuminhxuan@proton.me,+84781433754,"577 Vo Van Tan, Phuong Ben Nghe, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0344,Thuong mai Tech Nam,thuongmaitechnam@hotmail.com,+84863930083,"769 Pasteur, Phuong 1, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0345,Huynh Van Khanh,huynhvankhanh319@yahoo.com,+84506811506,"442 Pasteur, Phuong 15, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0346,Dich vu Tech Ha,dichvutechha@outlook.com,+84758163573,"639 Pham Ngoc Thach, Phuong 11, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0347,Cong ty Co phan Star Star,congtycophanstarstar304@hotmail.com,+84542708030,"830 Vo Van Tan, Phuong 14, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0348,Trung tam Global Giang,trungtamglobalgiang@outlook.com,+84724647107,"893 Tran Hung Dao, Phuong Ben Nghe, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0349,Cong nghe VN Phuc,congnghevnphuc@zoho.com,+84953116343,"860 Le Loi, Phuong 8, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0350,Le Thanh Khanh,lethanhkhanh153@outlook.com,+84307349492,"289 Tran Hung Dao, Phuong 1, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0351,Dang Bao Binh,dangbaobinh@proton.me,+84908320986,"916 Le Loi, Phuong 13, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0352,Dang Van,dangvan@proton.me,+84528218353,"776 Nguyen Hue, Phuong 13, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0353,Hoang Huu Yen,hoanghuuyen@gmail.com,+84761542271,"496 Cach Mang Thang Tam, Phuong 10, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0354,Cong ty TNHH Star Group,congtytnhhstargroup@proton.me,+84323679652,"463 Dinh Tien Hoang, Phuong 1, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0355,Trung tam Media An,trungtammediaan911@hotmail.com,+84396874088,"973 Nguyen Thi Minh Khai, Phuong 14, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0356,Phan Dung,phandung@yahoo.com,+84504753676,"198 Nguyen Thi Minh Khai, Phuong 7, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0357,Shop Asia Digital,shopasiadigital528@gmail.com,+84386734726,"856 Cach Mang Thang Tam, Phuong 10, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0358,Phan Yen,phanyen23@yahoo.com,+84566991714,"449 Pasteur, Phuong 10, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0359,Bui Duc Van,buiducvan@outlook.com,+84884229827,"401 Tran Hung Dao, Phuong 13, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0360,Trung tam Inno Net,trungtaminnonet811@outlook.com,+84309242560,"490 Tran Hung Dao, Phuong 11, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0361,Giai phap Inno Binh,giaiphapinnobinh60@gmail.com,+84932999957,"56 Nguyen Van Cu, Phuong 10, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0362,Phan Minh Xuan,phanminhxuan@gmail.com,+84714340742,"330 Nguyen Van Cu, Phuong 7, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0363,Shop Elite Phuc,shopelitephuc@hotmail.com,+84767238397,"164 Vo Van Tan, Phuong 14, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0364,Le Huu Ha,lehuuha@proton.me,+84999037448,"897 Tran Hung Dao, Phuong 5, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0365,Doanh nghiep Star Future,doanhnghiepstarfuture@proton.me,+84756290719,"262 Nguyen Thi Minh Khai, Phuong 5, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0366,Cong ty Co phan Smart Linh,congtycophansmartlinh@zoho.com,+84981086495,"15 Cach Mang Thang Tam, Phuong 1, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0367,Ho Yen,hoyen49@yahoo.com,+84730093319,"896 Dinh Tien Hoang, Phuong 5, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0368,Ngo Ngoc Giang,ngongocgiang820@gmail.com,+84879963031,"466 Dinh Tien Hoang, Phuong 14, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0369,Ngo Quoc Ha,ngoquocha@outlook.com,+84903426146,"547 Le Loi, Phuong 10, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0370,Cong nghe VN Asia,congnghevnasia@yahoo.com,+84785200014,"106 Nguyen Thi Minh Khai, Phuong Ben Nghe, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0371,Ngo Thi Thao,ngothithao@yahoo.com,+84804737748,"359 Tran Hung Dao, Phuong 8, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0372,Trung tam Star Smart,trungtamstarsmart@outlook.com,+84930644677,"320 Pasteur, Phuong Ben Nghe, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0373,Giai phap Net Giang,giaiphapnetgiang14@gmail.com,+84310982664,"651 Vo Van Tan, Phuong 8, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0374,Vu Thi Ha,vuthiha@yahoo.com,+84894852580,"18 Le Loi, Phuong 13, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0375,Dich vu Inno Dung,dichvuinnodung@gmail.com,+84857998200,"600 Cach Mang Thang Tam, Phuong 15, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0376,Cong nghe Media Van,congnghemediavan@zoho.com,+84744174455,"711 Cach Mang Thang Tam, Phuong Ben Nghe, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0377,Ho Anh Oanh,hoanhoanh@outlook.com,+84362761161,"435 Nguyen Thi Minh Khai, Phuong 10, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0378,Nguyen Huu Oanh,nguyenhuuoanh847@proton.me,+84500461223,"373 Nguyen Van Cu, Phuong 15, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0379,Thuong mai Asia Smart,thuongmaiasiasmart968@proton.me,+84879797681,"585 Nguyen Van Cu, Phuong 15, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0380,Pham Ha,phamha452@proton.me,+84548138129,"797 Nguyen Van Cu, Phuong 8, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0381,Tran Duc Quan,tranducquan@hotmail.com,+84317428444,"882 Vo Van Tan, Phuong 11, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0382,Thuong mai Media Digital,thuongmaimediadigital790@hotmail.com,+84343091599,"828 Vo Van Tan, Phuong 10, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0383,Thuong mai Star Giang,thuongmaistargiang@proton.me,+84702597425,"817 Pasteur, Phuong 14, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0384,Giai phap Net Net,giaiphapnetnet550@hotmail.com,+84737855253,"358 Tran Hung Dao, Phuong 1, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0385,Hoang Thi Minh,hoangthiminh@proton.me,+84510363061,"315 Pasteur, Phuong 1, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0386,Ho Yen,hoyen@proton.me,+84582268513,"765 Nguyen Hue, Phuong 5, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0387,Ngo Thi Giang,ngothigiang@proton.me,+84800844355,"541 Dinh Tien Hoang, Phuong 10, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0388,Vu Thi Quan,vuthiquan130@yahoo.com,+84871781247,"976 Vo Van Tan, Phuong 11, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0389,Tran Huu Binh,tranhuubinh380@zoho.com,+84793471508,"920 Pham Ngoc Thach, Phuong 8, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0390,Tran Thi Binh,tranthibinh@outlook.com,+84759747675,"481 Nguyen Thi Minh Khai, Phuong 14, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0391,Ngo Thanh Quan,ngothanhquan404@outlook.com,+84759876875,"825 Pham Ngoc Thach, Phuong 15, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0392,Bui Thi Binh,buithibinh@zoho.com,+84850659228,"869 Pasteur, Phuong 14, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0393,Giai phap Asia Solutions,giaiphapasiasolutions@outlook.com,+84931053095,"302 Tran Hung Dao, Phuong 7, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0394,Phan Van Nam,phanvannam59@yahoo.com,+84733433812,"780 Pasteur, Phuong Ben Nghe, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0395,Giai phap Media Chi,giaiphapmediachi566@gmail.com,+84800690551,"791 Vo Van Tan, Phuong 7, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0396,Duong Thanh Giang,duongthanhgiang@hotmail.com,+84375494048,"306 Tran Hung Dao, Phuong 1, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0397,Bui Ngoc Phuc,buingocphuc@hotmail.com,+84355075331,"153 Vo Van Tan, Phuong 10, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0398,Ngo Ngoc Nam,ngongocnam770@proton.me,+84826329391,"954 Nguyen Van Cu, Phuong Ben Nghe, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0399,Le Lan Uyen,lelanuyen@outlook.com,+84958841936,"406 Tran Hung Dao, Phuong 1, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0400,Cong nghe Tech Elite,congnghetechelite287@proton.me,+84718682990,"514 Pasteur, Phuong 8, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0401,Giai phap Media Chi,giaiphapmediachi@zoho.com,+84356565010,"275 Pasteur, Phuong 8, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0402,Duong Duc Xuan,duongducxuan573@zoho.com,+84804668384,"134 Vo Van Tan, Phuong 14, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0403,Nha phan phoi Tech Chi,nhaphanphoitechchi@outlook.com,+84701050794,"86 Nguyen Hue, Phuong 8, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0404,Do Thi Quan,dothiquan@gmail.com,+84782498852,"84 Pasteur, Phuong Ben Nghe, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0405,Dich vu Media Digital,dichvumediadigital@gmail.com,+84838019436,"77 Le Loi, Phuong 1, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0406,Giai phap Media Oanh,giaiphapmediaoanh@yahoo.com,+84503786397,"474 Vo Van Tan, Phuong 11, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0407,Bui Yen,buiyen@yahoo.com,+84362474270,"329 Pasteur, Phuong 13, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0408,Trung tam Asia Asia,trungtamasiaasia@yahoo.com,+84533056058,"889 Nguyen Van Cu, Phuong 13, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0409,Ly Thi Nam,lythinam@yahoo.com,+84853596414,"818 Nguyen Van Cu, Phuong 14, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0410,Nha phan phoi Pro Star,nhaphanphoiprostar@yahoo.com,+84783480035,"155 Pham Ngoc Thach, Phuong 14, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0411,Shop Tech Media,shoptechmedia178@yahoo.com,+84387351089,"31 Tran Hung Dao, Phuong 13, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0412,Vu Thi Oanh,vuthioanh539@proton.me,+84588019713,"393 Cach Mang Thang Tam, Phuong Ben Nghe, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0413,Nguyen Yen,nguyenyen@yahoo.com,+84773078898,"224 Le Loi, Phuong 14, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0414,Ngo Van,ngovan@hotmail.com,+84817549456,"819 Pasteur, Phuong 1, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0415,Duong Thanh Minh,duongthanhminh@outlook.com,+84518207252,"52 Nguyen Thi Minh Khai, Phuong 15, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0416,Phan Thi Uyen,phanthiuyen25@hotmail.com,+84342092550,"293 Nguyen Hue, Phuong 5, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0417,Pham Ngoc Nam,phamngocnam835@hotmail.com,+84716187527,"298 Cach Mang Thang Tam, Phuong 13, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0418,Cong ty TNHH Pro Xuan,congtytnhhproxuan@yahoo.com,+84327457774,"820 Le Loi, Phuong 11, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0419,Giai phap Group Quan,giaiphapgroupquan@outlook.com,+84935190883,"439 Dinh Tien Hoang, Phuong 13, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0420,Bui Giang,buigiang@yahoo.com,+84757953390,"405 Nguyen Hue, Phuong 14, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0421,Trung tam Media Future,trungtammediafuture@gmail.com,+84306410922,"685 Vo Van Tan, Phuong 5, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0422,Le Lan Quan,lelanquan113@outlook.com,+84354098124,"736 Nguyen Thi Minh Khai, Phuong 7, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0423,Pham Ngoc Thao,phamngocthao146@hotmail.com,+84803859845,"764 Le Loi, Phuong 10, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0424,Trung tam Smart Inno,trungtamsmartinno921@outlook.com,+84574915392,"901 Tran Hung Dao, Phuong 10, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0425,Nha phan phoi Elite Van,nhaphanphoielitevan@outlook.com,+84513757412,"55 Nguyen Thi Minh Khai, Phuong 1, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0426,Cong nghe Smart Hung,congnghesmarthung199@proton.me,+84802716440,"682 Nguyen Hue, Phuong 14, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0427,Le Van Dung,levandung547@yahoo.com,+84816024178,"555 Nguyen Hue, Phuong 14, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0428,Cong ty Co phan Smart Giang,congtycophansmartgiang4@outlook.com,+84977932049,"355 Nguyen Hue, Phuong 5, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0429,Duong Ha,duongha425@proton.me,+84513512591,"228 Le Loi, Phuong 11, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0430,Huynh Thanh Thao,huynhthanhthao834@yahoo.com,+84763023591,"559 Pasteur, Phuong 7, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0431,Do Ngoc Giang,dongocgiang779@hotmail.com,+84796009457,"525 Pasteur, Phuong 1, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,20
CUID_0432,Cong ty Co phan VN An,congtycophanvnan@proton.me,+84360321209,"622 Nguyen Thi Minh Khai, Phuong 11, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0433,Cong ty TNHH Global Oanh,congtytnhhglobaloanh@proton.me,+84927320998,"722 Nguyen Hue, Phuong Ben Nghe, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0434,Do Bao Uyen,dobaouyen@gmail.com,+84961205892,"90 Dinh Tien Hoang, Phuong 14, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0435,Phan Thanh Minh,phanthanhminh@hotmail.com,+84327093145,"762 Dinh Tien Hoang, Phuong 7, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0436,Duong Lan Minh,duonglanminh@zoho.com,+84572443601,"490 Nguyen Hue, Phuong 7, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0437,Shop Pro Nam,shoppronam@outlook.com,+84733908919,"176 Nguyen Hue, Phuong 13, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0438,Shop Global Van,shopglobalvan@proton.me,+84969720866,"724 Tran Hung Dao, Phuong 10, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0439,Trung tam Group Future,trungtamgroupfuture94@gmail.com,+84835951482,"319 Vo Van Tan, Phuong 15, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0440,Cong ty Co phan Media Khanh,congtycophanmediakhanh214@yahoo.com,+84860140744,"305 Dinh Tien Hoang, Phuong 7, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0441,Nha phan phoi Pro Inno,nhaphanphoiproinno@zoho.com,+84852278198,"461 Pasteur, Phuong 5, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0442,Tran Quoc An,tranquocan496@zoho.com,+84902967027,"394 Pasteur, Phuong 15, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0443,Huynh Quoc Oanh,huynhquocoanh@proton.me,+84789630331,"477 Dinh Tien Hoang, Phuong 7, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0444,Trung tam Inno An,trungtaminnoan@hotmail.com,+84856069368,"836 Cach Mang Thang Tam, Phuong 14, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
